G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
511	7297
761	10485
649	9057
1046	14120
1315	17550
1985	26094
2764	36028
2336	30570
2195	28772
2398	31361
2922	38043
2978	38757
3483	45197
4084	52861
4420	57146
2674	34881
1657	21911
1047	14132
1465	19463
1578	20904
1359	18111
963	13061
G76#49383273#1259197	116.96495	25.09364	116.9451	25.1026	null
242	5588
204	4823
185	4440
161	3957
164	4018
167	4078
210	4943
283	6413
574	12270
865	18128
1209	25052
1321	27307
1184	24549
844	17705
1819	37331
3345	68048
1610	33124
1168	24227
1001	20866
424	9251
497	10720
409	8949
346	7681
240	5547
G15#14939500#49430566	117.86625	24.33768	117.86469	24.36461	null
200	1713
88	828
108	986
63	630
43	472
63	630
440	3610
728	5886
1592	12715
1365	10921
1711	13655
1562	12478
1822	14533
1146	9190
1254	10043
1495	11948
1738	13869
1528	12209
2050	16335
1746	13932
2000	15940
1657	13229
682	5523
283	2369
G25#1053660#12511985	117.48415	26.212	117.36377	26.0116	[]
855	13870
988	16049
544	8775
475	7644
370	5923
483	7775
866	14050
1493	24324
2272	37088
2918	47673
4395	71874
3824	62518
4329	70792
3970	64910
3949	64566
3581	58536
3891	63616
3652	59700
3617	59126
2976	48623
2722	44461
2056	33549
1118	18180
977	15869
G72#85238747#1325855	118.39406	25.10247	118.33051	25.20762	[]
847	802
726	697
527	525
471	476
481	485
656	637
1066	992
2086	1876
3509	3109
3113	2766
4904	4318
3920	3465
4085	3608
3427	3038
3940	3482
4614	4066
4554	4015
4239	3741
5600	4921
5542	4870
5369	4721
5051	4445
2306	2067
1338	1228
G15#1437632#2145104	119.54835	26.64029	119.60405	26.57967	[]
556	7871
622	8712
428	6238
393	5792
528	7514
495	7093
845	11556
1300	17359
2138	28045
2215	29027
2662	34727
2894	37686
3240	42098
2527	33006
2531	33057
3269	42468
3576	46383
3200	41588
3669	47569
2884	37559
2527	33006
2084	27356
978	13252
640	8942
G70#850358#829112	118.84348	26.17329	118.73069	26.17958	[]
25	4163
12	2761
15	3085
5	2007
26	4271
11	2654
20	3624
45	6320
82	10310
148	17427
120	14408
100	12251
116	13976
112	13545
98	12036
114	13761
134	15917
82	10310
55	7398
83	10418
92	11388
